,year,stcd,inc,pwin,dv,dvp,fr,po1,po2,redist,dexp,rexp,dpres,stgj,cd
8388,2000,3602,3,1,56.77000045776367,40.81999969482422,0,0,0,0,1287378,998403.0,46.619998931884766,36.0,2.0
8399,2000,3603,0,0,,38.040000915527344,0,5,2,0,,288397.0,43.02000045776367,36.0,3.0
8357,2000,3604,0,0,32.470001220703125,38.4900016784668,0,0,0,0,57455,1827649.0,37.9900016784668,36.0,4.0
8435,2000,3605,0,0,28.420000076293945,31.81999969482422,0,0,0,0,22801,520608.0,30.770000457763672,36.0,5.0
8353,2000,3606,0,0,39.75,33.810001373291016,0,1,4,0,599785,700850.0,38.189998626708984,36.0,6.0
8557,2000,3701,1,1,60.540000915527344,51.540000915527344,1,1,4,0,1500974,283345.0,53.810001373291016,37.0,1.0
8519,2000,3702,0,0,26.190000534057617,36.150001525878906,1,0,0,0,,523820.0,36.68000030517578,37.0,2.0
8485,2000,3703,1,1,73.83999633789062,,0,0,0,0,404807,90389.0,66.36000061035156,37.0,3.0
8561,2000,3704,1,1,69.0,71.05999755859375,0,1,0,0,332814,36969.0,47.11000061035156,37.0,4.0
8486,2000,3705,1,1,56.849998474121094,57.529998779296875,0,0,0,0,762764,197061.0,48.689998626708984,37.0,5.0
8979,2000,3801,1,1,88.25,82.7300033569336,0,0,0,0,411375,1733.0,86.51000213623047,38.0,1.0
9195,2000,3802,1,1,,86.41999816894531,0,5,2,0,296851,,89.2699966430664,38.0,2.0
8951,2000,3803,1,1,68.75,60.02000045776367,0,1,8,0,474626,106908.0,67.81999969482422,38.0,3.0
8761,2000,3804,2,0,40.9900016784668,63.88999938964844,0,4,7,0,694846,1724048.0,48.31999969482422,38.0,4.0
8754,2000,3805,0,0,,,0,5,2,0,,413790.0,39.36000061035156,38.0,5.0
8835,2000,3806,1,1,66.29000091552734,61.22999954223633,0,0,0,0,417147,30913.0,45.27000045776367,38.0,6.0
9090,2000,3807,0,0,35.189998626708984,28.06999969482422,0,0,0,0,22578,618319.0,51.349998474121094,38.0,7.0
9060,2000,3808,0,0,39.5,33.9900016784668,0,0,0,0,150269,889821.0,51.97999954223633,38.0,8.0
8757,2000,3809,0,0,,,0,5,2,0,,1150318.0,33.209999084472656,38.0,9.0
8759,2000,3810,0,0,47.41999816894531,49.849998474121094,1,0,0,0,1619801,2751597.0,48.310001373291016,38.0,10.0
8677,2000,3811,1,1,66.41999816894531,66.87999725341797,0,1,0,0,271258,18760.0,51.380001068115234,38.0,11.0
8817,2000,3812,1,1,72.01000213623047,68.44999694824219,0,0,0,0,968531,8310.0,46.189998626708984,38.0,12.0
9066,2000,3813,1,1,53.58000183105469,52.599998474121094,1,1,4,0,1772923,1488942.0,55.75,38.0,13.0
9103,2000,3814,1,1,,61.06999969482422,0,5,2,0,142754,,64.13999938964844,38.0,14.0
8809,2000,3815,0,0,46.75,45.0099983215332,1,0,0,0,774388,1025795.0,51.15999984741211,38.0,15.0
8929,2000,3816,0,0,33.04999923706055,29.469999313354492,0,0,0,0,9809,366418.0,39.83000183105469,38.0,16.0
8800,2000,3817,0,0,28.479999542236328,,0,0,0,0,23301,206666.0,38.060001373291016,38.0,17.0
9082,2000,3818,1,1,69.41000366210938,67.62000274658203,0,1,0,0,455391,7729.0,58.209999084472656,38.0,18.0
8617,2000,3819,3,0,26.729999542236328,29.670000076293945,0,4,6,0,36209,360952.0,36.720001220703125,38.0,19.0
8793,2000,3820,1,1,64.37999725341797,,0,0,0,0,509444,,52.209999084472656,38.0,20.0
8717,2000,3821,0,0,39.16999816894531,36.9900016784668,0,0,0,0,573378,1219501.0,49.529998779296875,38.0,21.0
9267,2000,3901,1,1,66.73999786376953,70.69999694824219,0,0,0,0,1263102,8902.0,66.81999969482422,39.0,1.0
9257,2000,3902,2,1,81.58999633789062,74.4000015258789,0,2,5,0,1091752,321183.0,64.2699966430664,39.0,2.0
9302,2000,4001,3,0,37.18000030517578,,0,3,6,0,485733,606776.0,38.66999816894531,40.0,1.0
9335,2000,4002,0,0,41.7599983215332,41.5099983215332,0,0,0,0,406753,618718.0,40.529998779296875,40.0,2.0
9342,2000,4003,0,0,30.90999984741211,,0,0,0,0,57232,750013.0,35.54999923706055,40.0,3.0
9300,2000,4004,0,0,,41.04999923706055,1,5,2,0,,303967.0,34.02000045776367,40.0,4.0
9299,2000,4005,1,1,59.810001373291016,58.91999816894531,0,1,0,0,1136157,342397.0,42.47999954223633,40.0,5.0
9411,2000,4006,1,1,73.41000366210938,73.7699966430664,0,0,0,0,449439,39945.0,63.72999954223633,40.0,6.0
9455,2000,4101,0,0,25.309999465942383,24.920000076293945,0,0,0,0,119538,953757.0,38.38999938964844,41.0,1.0
9583,2000,4201,0,0,,30.829999923706055,0,5,2,0,,92463.0,37.869998931884766,42.0,1.0
9667,2000,4202,0,0,,,0,5,2,0,,342829.0,39.77000045776367,42.0,2.0
9614,2000,4203,0,0,35.150001525878906,33.09000015258789,0,0,0,0,232095,737216.0,45.4900016784668,42.0,3.0
9579,2000,4204,0,0,33.45000076293945,40.41999816894531,0,0,0,0,717105,1355924.0,46.45000076293945,42.0,4.0
9574,2000,4205,1,1,74.76000213623047,,0,0,0,0,715189,,58.77000045776367,42.0,5.0
9658,2000,4206,1,1,63.470001220703125,54.650001525878906,0,0,0,0,1135811,174937.0,45.5,42.0,6.0
9651,2000,4207,0,0,29.5,,0,0,0,0,12101,727131.0,41.4900016784668,42.0,7.0
9665,2000,4208,1,1,72.2699966430664,,0,0,0,0,628803,3658.0,49.83000183105469,42.0,8.0
9486,2000,4209,1,1,,80.66999816894531,0,5,2,0,591088,,75.47000122070312,42.0,9.0
10373,2000,4301,1,1,56.25,59.40999984741211,0,0,0,0,1628926,247969.0,36.02000045776367,43.0,1.0
10252,2000,4302,1,1,,58.90999984741211,0,5,2,0,138491,,37.83000183105469,43.0,2.0
10257,2000,4303,0,0,26.389999389648438,,0,0,0,0,6702,892324.0,30.219999313354492,43.0,3.0
9980,2000,4304,1,1,61.439998626708984,58.470001220703125,0,0,0,0,739496,136484.0,27.850000381469727,43.0,4.0
10191,2000,4305,0,0,45.119998931884766,43.790000915527344,0,0,0,0,1636875,1826456.0,41.91999816894531,43.0,5.0
9746,2000,4306,0,0,,26.209999084472656,0,5,2,0,,944244.0,29.040000915527344,43.0,6.0
10323,2000,4307,3,0,24.829999923706055,,0,3,6,0,15622,1085071.0,27.190000534057617,43.0,7.0
9899,2000,4308,0,0,,,0,5,2,0,,370246.0,22.43000030517578,43.0,8.0
10168,2000,4309,1,1,59.88999938964844,64.62000274658203,0,0,0,0,1373927,104570.0,45.060001373291016,43.0,9.0
9734,2000,4310,1,1,,,0,0,0,0,232268,,48.09000015258789,43.0,10.0
9723,2000,4311,1,1,55.290000915527344,,0,1,0,0,1281637,558727.0,33.650001525878906,43.0,11.0
10279,2000,4312,0,0,36.47999954223633,36.93000030517578,0,0,0,0,83280,671838.0,40.54999923706055,43.0,12.0
9981,2000,4313,0,0,31.530000686645508,31.329999923706055,0,0,0,0,306776,741039.0,31.1299991607666,43.0,13.0
10280,2000,4314,0,0,40.290000915527344,40.720001220703125,0,1,0,0,1145842,2353816.0,35.220001220703125,43.0,14.0
9768,2000,4315,1,1,,58.36000061035156,0,5,2,0,470513,,54.77000045776367,43.0,15.0
9878,2000,4316,1,1,69.36000061035156,,0,0,0,0,406530,30621.0,59.540000915527344,43.0,16.0
10296,2000,4317,1,1,62.459999084472656,54.189998626708984,0,0,0,0,871201,89888.0,28.530000686645508,43.0,17.0
10374,2000,4318,1,1,77.54000091552734,,0,0,0,0,409631,20272.0,72.97000122070312,43.0,18.0
9947,2000,4319,0,0,,16.350000381469727,0,5,2,0,,556470.0,19.690000534057617,43.0,19.0
10132,2000,4320,1,1,,63.97999954223633,1,5,2,0,619173,,56.220001220703125,43.0,20.0
10256,2000,4321,0,0,22.610000610351562,,0,0,0,0,,543754.0,24.8700008392334,43.0,21.0
9806,2000,4322,0,0,37.459999084472656,34.06999969482422,0,0,0,0,6597,1298995.0,36.439998626708984,43.0,22.0
9939,2000,4323,0,0,39.540000915527344,35.5,0,0,0,0,646492,1050250.0,42.220001220703125,43.0,23.0
10358,2000,4324,1,1,62.75,58.40999984741211,0,0,0,0,1983181,225579.0,51.70000076293945,43.0,24.0
10354,2000,4325,1,1,60.939998626708984,58.33000183105469,0,0,0,0,1354444,3247033.0,51.040000915527344,43.0,25.0
9832,2000,4326,0,0,26.100000381469727,,0,0,0,0,8040,1323416.0,27.56999969482422,43.0,26.0
9764,2000,4327,1,1,65.12999725341797,64.26000213623047,0,1,0,0,443821,39068.0,50.29999923706055,43.0,27.0
9713,2000,4328,1,1,,,0,5,2,0,294228,,57.20000076293945,43.0,28.0
9834,2000,4329,1,1,74.08999633789062,,0,0,0,0,626951,50896.0,60.90999984741211,43.0,29.0
9771,2000,4330,1,1,,72.97000122070312,0,5,2,0,243072,,70.9800033569336,43.0,30.0
10395,2000,4401,0,0,28.290000915527344,31.010000228881836,0,0,0,0,75137,338572.0,23.610000610351562,44.0,1.0
10382,2000,4402,3,1,57.52000045776367,45.16999816894531,0,0,0,0,1305202,1681135.0,37.27000045776367,44.0,2.0
10390,2000,4403,0,0,38.91999816894531,,0,0,0,0,378565,340723.0,24.139999389648438,44.0,3.0
10456,2000,4501,9,-2147483648,,,1,,,0,,,55.439998626708984,45.0,1.0
10472,2000,4601,3,0,39.15999984741211,,0,4,6,0,152592,407945.0,40.369998931884766,46.0,1.0
10717,2000,4602,2,0,48.0,,0,3,6,0,1157345,1097074.0,45.7599983215332,46.0,2.0
10617,2000,4603,1,1,,,0,5,2,0,250417,,67.26000213623047,46.0,3.0
10646,2000,4604,1,1,,,0,5,2,0,56828,,49.900001525878906,46.0,4.0
10645,2000,4605,9,-2147483648,,,0,5,2,0,38455,,41.689998626708984,46.0,5.0
10720,2000,4606,0,0,,30.690000534057617,0,5,2,0,,395342.0,39.79999923706055,46.0,6.0
10531,2000,4607,3,0,33.0099983215332,,0,3,6,0,70430,1500482.0,35.939998626708984,46.0,7.0
10642,2000,4608,1,1,65.04000091552734,66.86000061035156,0,0,0,0,1203058,210573.0,57.84000015258789,46.0,8.0
10694,2000,4609,1,1,69.8499984741211,60.91999816894531,0,0,0,0,676127,33501.0,43.7599983215332,46.0,9.0
10535,2000,4610,0,0,,26.030000686645508,0,5,2,0,,465729.0,40.16999816894531,46.0,10.0
10641,2000,4611,0,0,35.689998626708984,,0,0,0,0,72833,1515583.0,51.18000030517578,46.0,11.0
10918,2000,4701,1,1,56.119998931884766,53.0099983215332,1,1,4,0,2009131,1462965.0,56.290000915527344,47.0,1.0
10750,2000,4702,3,1,52.130001068115234,44.810001373291016,0,4,6,0,1579101,1092585.0,51.04999923706055,47.0,2.0
10768,2000,4703,1,1,58.119998931884766,54.65999984741211,1,0,0,0,1368592,487812.0,49.54999923706055,47.0,3.0
10906,2000,4704,0,0,37.939998626708984,26.1299991607666,0,1,0,0,433054,766774.0,35.22999954223633,47.0,4.0
10791,2000,4705,0,0,40.41999816894531,40.040000915527344,0,0,0,0,651225,1749203.0,42.040000915527344,47.0,5.0
10879,2000,4706,1,1,67.54000091552734,68.37000274658203,0,0,0,0,596375,117547.0,53.97999954223633,47.0,6.0
10850,2000,4707,1,1,,,0,5,2,0,322022,,78.27999877929688,47.0,7.0
10808,2000,4708,0,0,36.40999984741211,40.27000045776367,0,0,0,0,377825,1731507.0,51.209999084472656,47.0,8.0
10859,2000,4709,1,1,63.83000183105469,64.69000244140625,0,1,0,0,1046195,634816.0,56.02000045776367,47.0,9.0
11031,2000,4801,1,1,,,0,5,2,0,335864,,44.27000045776367,48.0,1.0
10970,2000,4802,2,0,48.63999938964844,77.31999969482422,0,4,7,0,6969933,1288226.0,44.900001525878906,48.0,2.0
10963,2000,4803,1,1,,,0,5,2,0,354164,,51.869998931884766,48.0,3.0
11212,2000,4901,0,0,33.349998474121094,42.79999923706055,1,0,0,0,13379,1059963.0,50.880001068115234,49.0,1.0
11148,2000,4902,1,1,51.400001525878906,52.91999816894531,1,0,0,0,1680093,647530.0,61.43000030517578,49.0,2.0
11057,2000,4903,1,1,63.970001220703125,71.55000305175781,0,0,0,0,565712,124818.0,51.54999923706055,49.0,3.0
11157,2000,4904,1,1,61.63999938964844,57.36000061035156,0,0,0,0,632355,47119.0,47.41999816894531,49.0,4.0
11074,2000,4905,1,1,77.91000366210938,78.33000183105469,0,0,0,0,221766,16339.0,67.98999786376953,49.0,5.0
11124,2000,4906,0,0,34.90999984741211,,0,0,0,0,213059,703496.0,44.90999984741211,49.0,6.0
11216,2000,4907,1,1,63.310001373291016,60.63999938964844,0,0,0,0,1085618,192479.0,50.7400016784668,49.0,7.0
11275,2000,4908,0,0,25.290000915527344,45.38999938964844,1,1,0,0,13904,771744.0,45.81999969482422,49.0,8.0
11084,2000,4909,0,0,25.899999618530273,,0,0,0,0,5414,464515.0,34.880001068115234,49.0,9.0
11292,2000,5001,0,0,29.950000762939453,40.099998474121094,0,0,0,0,,640700.0,29.020000457763672,50.0,1.0
96,2004,101,0,0,36.79999923706055,38.400001525878906,1,1,0,0,442141,1015702.0,35.22999954223633,1.0,1.0
192,2004,102,0,0,28.5,30.0,0,0,0,0,1320,1937038.0,33.029998779296875,1.0,2.0
86,2004,103,0,0,38.79999923706055,48.900001525878906,1,1,4,0,240774,1893588.0,41.40999984741211,1.0,3.0
146,2004,104,0,0,25.200000762939453,,0,0,0,0,25496,735352.0,28.270000457763672,1.0,4.0
17,2004,105,1,1,73.0999984741211,74.80000305175781,0,0,0,0,58838,12610.0,39.77000045776367,1.0,5.0
49,2004,106,0,0,,,0,5,2,0,,1376130.0,21.8700008392334,1.0,6.0
5,2004,107,1,1,75.0,,1,1,4,0,1068606,0.0,64.52999877929688,1.0,7.0
212,2004,201,0,0,23.899999618530273,18.799999237060547,0,0,0,0,0,1747897.0,36.77000045776367,2.0,1.0
302,2004,301,0,0,38.20000076293945,48.099998474121094,1,1,0,0,1274852,2207249.0,45.810001373291016,3.0,1.0
330,2004,302,0,0,39.400001525878906,37.900001525878906,1,0,0,0,101998,738525.0,38.18000030517578,3.0,2.0
310,2004,303,0,0,,31.0,0,5,2,0,,794256.0,41.75,3.0,3.0
305,2004,304,1,1,73.19999694824219,70.80000305175781,0,0,0,0,624271,0.0,62.02000045776367,3.0,4.0
278,2004,305,0,0,39.099998474121094,37.20000076293945,0,0,0,0,4898,1356723.0,45.58000183105469,3.0,5.0
249,2004,306,0,0,,32.400001525878906,0,5,2,0,,202882.0,35.33000183105469,3.0,6.0
293,2004,307,1,1,64.80000305175781,61.400001525878906,1,0,0,0,618854,0.0,56.97999954223633,3.0,7.0
326,2004,308,0,0,37.5,34.70000076293945,0,1,0,0,99691,1146714.0,46.77000045776367,3.0,8.0
394,2004,401,1,1,66.5,66.80000305175781,0,0,0,0,947839,23836.0,47.70000076293945,4.0,1.0
404,2004,402,1,1,58.20000076293945,,0,1,4,0,880496,574023.0,48.04999923706055,4.0,2.0
424,2004,403,0,0,39.20000076293945,,0,1,4,0,353822,543281.0,36.939998626708984,4.0,3.0
447,2004,404,1,1,,60.599998474121094,0,5,2,0,756922,,48.04999923706055,4.0,4.0
586,2004,501,1,1,70.30000305175781,66.4000015258789,0,0,0,0,1272329,28993.0,60.880001068115234,5.0,1.0
939,2004,502,0,0,33.099998474121094,30.799999237060547,0,0,0,0,6297,580670.0,37.08000183105469,5.0,2.0
1167,2004,503,3,0,36.0,35.599998474121094,9,3,8,0,98284,1470970.0,41.20000076293945,5.0,3.0
746,2004,504,0,0,34.599998474121094,33.0,0,0,0,0,2061,912648.0,37.88999938964844,5.0,4.0
1558,2004,505,1,1,75.4000015258789,73.0999984741211,0,0,0,0,1145925,0.0,61.709999084472656,5.0,5.0
1555,2004,506,1,1,72.5999984741211,69.0,0,0,0,0,562533,6309.0,71.43000030517578,5.0,6.0
1538,2004,507,1,1,76.0999984741211,72.69999694824219,0,0,0,0,571957,0.0,67.83999633789062,5.0,7.0
1473,2004,508,1,1,87.80000305175781,86.4000015258789,0,0,0,0,1240543,5704.0,85.75,5.0,8.0
590,2004,509,1,1,87.30000305175781,84.30000305175781,0,0,0,0,783143,482942.0,87.23999786376953,5.0,9.0
1069,2004,510,1,1,65.69999694824219,,0,0,0,0,780196,159219.0,59.13999938964844,5.0,10.0
1074,2004,511,0,0,38.79999923706055,39.70000076293945,0,0,0,0,154701,1017709.0,45.63999938964844,5.0,11.0
1485,2004,512,1,1,76.5999984741211,73.4000015258789,0,0,0,0,1190646,0.0,72.43000030517578,5.0,12.0
1584,2004,513,1,1,74.9000015258789,76.30000305175781,0,0,0,0,455735,31883.0,71.72000122070312,5.0,13.0
1243,2004,514,1,1,72.4000015258789,70.80000305175781,0,0,0,0,939389,52623.0,69.38999938964844,5.0,14.0
1141,2004,515,1,1,72.0,67.9000015258789,0,0,0,0,539475,84998.0,63.66999816894531,5.0,15.0
1025,2004,516,1,1,72.9000015258789,69.19999694824219,0,0,0,0,598739,244.0,64.12000274658203,5.0,16.0
1410,2004,517,1,1,69.5999984741211,71.5999984741211,0,0,0,0,616323,144619.0,66.5199966430664,5.0,17.0
865,2004,518,1,1,67.5,54.099998474121094,1,0,0,0,809014,11095.0,49.880001068115234,5.0,18.0
811,2004,519,0,0,29.5,31.0,0,0,0,0,0,919414.0,38.25,5.0,19.0
1579,2004,520,2,1,53.400001525878906,64.80000305175781,9,4,7,0,1937317,1093429.0,51.09000015258789,5.0,20.0
1096,2004,521,0,0,26.799999237060547,27.200000762939453,1,0,0,0,0,667520.0,33.9900016784668,5.0,21.0
1092,2004,522,0,0,,24.5,0,5,2,0,,1493678.0,31.31999969482422,5.0,22.0
1569,2004,523,1,1,64.69999694824219,60.400001525878906,0,0,0,0,1009290,148631.0,59.13999938964844,5.0,23.0
647,2004,524,0,0,35.0,32.79999923706055,0,0,0,0,207432,551059.0,43.599998474121094,5.0,24.0
871,2004,525,0,0,35.599998474121094,32.400001525878906,0,0,0,0,47171,954938.0,40.41999816894531,5.0,25.0
1231,2004,526,0,0,44.400001525878906,34.400001525878906,0,0,0,0,25535,1338730.0,44.20000076293945,5.0,26.0
688,2004,527,1,1,65.19999694824219,61.900001525878906,0,0,0,0,871672,0.0,60.18000030517578,5.0,27.0
921,2004,528,1,1,75.30000305175781,75.5,0,0,0,0,902390,32611.0,71.80999755859375,5.0,28.0
1564,2004,529,1,1,68.0,65.19999694824219,0,0,0,0,955782,605280.0,62.11000061035156,5.0,29.0
1482,2004,530,1,1,71.19999694824219,70.30000305175781,0,0,0,0,453715,262130.0,66.87999725341797,5.0,30.0
1280,2004,531,1,1,80.19999694824219,81.0999984741211,0,0,0,0,623023,0.0,78.0999984741211,5.0,31.0
1513,2004,532,1,1,,71.5,0,5,2,0,527054,,62.9900016784668,5.0,32.0
650,2004,533,1,1,,85.4000015258789,0,5,2,0,259663,,83.87999725341797,5.0,33.0
954,2004,534,1,1,74.5,74.0,0,0,0,0,572055,0.0,69.77999877929688,5.0,34.0
581,2004,535,1,1,84.19999694824219,79.9000015258789,0,0,0,0,330980,3450.0,79.80000305175781,5.0,35.0
948,2004,536,1,1,64.9000015258789,63.599998474121094,0,0,0,0,763781,68635.0,59.81999969482422,5.0,36.0
1197,2004,537,1,1,78.80000305175781,75.80000305175781,0,0,0,0,307056,0.0,74.5,5.0,37.0
1327,2004,538,1,1,,73.0,0,5,2,0,273757,,66.02999877929688,5.0,38.0
1217,2004,539,1,1,60.70000076293945,57.20000076293945,1,0,0,0,782521,772577.0,59.2400016784668,5.0,39.0
1586,2004,540,0,0,32.099998474121094,30.299999237060547,0,1,0,0,0,736717.0,38.97999954223633,5.0,40.0
1439,2004,541,0,0,,30.5,0,5,2,0,,1450053.0,37.400001525878906,5.0,41.0
773,2004,542,0,0,31.899999618530273,30.100000381469727,0,0,0,0,0,421841.0,37.290000915527344,5.0,42.0
1323,2004,543,1,1,66.4000015258789,68.5999984741211,0,0,0,0,450287,40391.0,58.83000183105469,5.0,43.0
1421,2004,544,0,0,36.20000076293945,33.5,0,0,0,0,6196,687467.0,40.36000061035156,5.0,44.0
1035,2004,545,0,0,33.400001525878906,33.400001525878906,0,0,0,0,262288,501088.0,43.459999084472656,5.0,45.0
1223,2004,546,0,0,34.5,35.900001525878906,0,0,0,0,85456,517315.0,42.2400016784668,5.0,46.0
507,2004,547,1,1,60.400001525878906,63.599998474121094,0,1,0,0,1837079,356372.0,49.279998779296875,5.0,47.0
1581,2004,548,0,0,33.099998474121094,29.299999237060547,0,0,0,0,1994,1038914.0,40.88999938964844,5.0,48.0
821,2004,549,0,0,35.79999923706055,,0,0,0,0,69035,882952.0,36.81999969482422,5.0,49.0
1252,2004,550,0,0,38.5,33.5,0,1,0,0,212406,939542.0,44.27000045776367,5.0,50.0
1511,2004,551,1,1,63.70000076293945,59.5,0,0,0,0,657867,111778.0,53.849998474121094,5.0,51.0
1233,2004,552,0,0,28.5,26.899999618530273,0,0,0,0,14828,1058126.0,38.060001373291016,5.0,52.0
1502,2004,553,1,1,69.5999984741211,62.20000076293945,0,0,0,0,387177,68081.0,61.91999816894531,5.0,53.0
1606,2004,601,1,1,75.0999984741211,69.0999984741211,0,0,0,0,620599,16968.0,68.9000015258789,6.0,1.0
1674,2004,602,1,1,68.80000305175781,62.0,0,0,0,0,885440,10262.0,58.70000076293945,6.0,2.0
1639,2004,603,3,1,52.099998474121094,32.20000076293945,9,2,5,0,1625022,1562081.0,44.2400016784668,6.0,3.0
1676,2004,604,0,0,46.70000076293945,43.099998474121094,1,1,4,0,868439,3314507.0,41.560001373291016,6.0,4.0
1616,2004,605,0,0,27.700000762939453,26.200000762939453,0,0,0,0,8949,93332.0,33.0,6.0,5.0
1645,2004,606,0,0,39.70000076293945,31.0,0,0,0,0,827526,1178724.0,39.33000183105469,6.0,6.0
1672,2004,607,0,0,43.900001525878906,50.0,1,1,0,0,1125677,2970799.0,51.619998931884766,6.0,7.0
1852,2004,701,1,1,73.0,66.80000305175781,0,0,0,0,604516,0.0,60.66999816894531,7.0,1.0
1868,2004,702,0,0,45.79999923706055,45.900001525878906,0,1,0,0,1056756,2516937.0,54.939998626708984,7.0,2.0
1773,2004,703,1,1,74.4000015258789,68.9000015258789,0,0,0,0,714890,21416.0,57.4900016784668,7.0,3.0
1735,2004,704,0,0,47.599998474121094,35.599998474121094,0,1,0,0,1542410,2255210.0,53.09000015258789,7.0,4.0
1873,2004,705,0,0,39.0,44.400001525878906,0,0,0,0,128229,1241036.0,50.18000030517578,7.0,5.0
1881,2004,801,0,0,30.100000381469727,27.0,0,0,0,0,4429,902706.0,53.83000183105469,8.0,1.0
2188,2004,901,0,0,23.5,25.399999618530273,0,0,0,0,33000,279318.0,27.719999313354492,9.0,1.0
2209,2004,902,1,1,61.599998474121094,66.9000015258789,0,1,4,0,2064646,1132998.0,45.790000915527344,9.0,2.0
2073,2004,903,1,1,,59.29999923706055,0,5,2,0,13932,,64.94000244140625,9.0,3.0
2058,2004,904,0,0,,,0,5,2,0,,279540.0,30.6299991607666,9.0,4.0
2138,2004,905,0,0,34.099998474121094,49.099998474121094,1,0,0,0,140742,787436.0,41.45000076293945,9.0,5.0
2325,2004,906,0,0,35.599998474121094,34.599998474121094,0,0,0,0,118904,283334.0,39.029998779296875,9.0,6.0
2267,2004,907,0,0,,40.400001525878906,0,5,2,0,,256703.0,43.16999816894531,9.0,7.0
2054,2004,908,0,0,39.5,34.900001525878906,0,0,0,0,62420,292527.0,45.34000015258789,9.0,8.0
1989,2004,909,0,0,,28.5,0,5,2,0,,596389.0,43.029998779296875,9.0,9.0
2299,2004,910,0,0,30.700000762939453,,0,0,0,0,85865,681749.0,48.810001373291016,9.0,10.0
2326,2004,911,1,1,,,0,0,0,0,630804,32700.0,58.43000030517578,9.0,11.0
1935,2004,912,0,0,35.099998474121094,,0,0,0,0,54002,700625.0,41.7400016784668,9.0,12.0
2070,2004,913,0,0,44.70000076293945,45.20000076293945,1,0,0,0,655790,3556976.0,43.81999969482422,9.0,13.0
2063,2004,914,3,0,32.400001525878906,,9,3,6,0,25275,1854028.0,37.970001220703125,9.0,14.0
1993,2004,915,0,0,34.599998474121094,36.79999923706055,0,0,0,0,54355,733711.0,42.959999084472656,9.0,15.0
2139,2004,916,0,0,32.0,,0,0,0,0,0,1839746.0,45.75,9.0,16.0
2144,2004,917,1,1,,,1,5,2,0,488407,,83.36000061035156,9.0,17.0
2218,2004,918,0,0,35.29999923706055,29.299999237060547,0,0,0,0,11882,859083.0,45.599998474121094,9.0,18.0
1938,2004,919,1,1,,72.19999694824219,0,5,2,0,939363,,66.25,9.0,19.0
1955,2004,920,2,1,70.19999694824219,,9,2,5,0,1468898,35045.0,63.81999969482422,9.0,20.0
2027,2004,921,0,0,,,0,5,2,0,,451555.0,43.04999923706055,9.0,21.0
2026,2004,922,0,0,36.0,38.70000076293945,0,1,0,0,9800,1237966.0,52.470001220703125,9.0,22.0
2259,2004,923,1,1,,77.5,0,5,2,0,947430,,75.66999816894531,9.0,23.0
2121,2004,924,0,0,,38.20000076293945,1,5,2,0,,705578.0,44.7599983215332,9.0,24.0
2012,2004,925,0,0,,35.400001525878906,1,5,2,0,,322024.0,43.709999084472656,9.0,25.0
2362,2004,1001,0,0,,27.899999618530273,0,5,2,0,,783347.0,31.469999313354492,10.0,1.0
2438,2004,1002,1,1,66.80000305175781,,0,0,0,0,761275,25277.0,46.18000030517578,10.0,2.0
2525,2004,1003,1,1,62.900001525878906,50.5,1,1,0,0,1307926,1054493.0,44.36000061035156,10.0,3.0
